id_vuelo,numero_vuelo,id_destino,aerolinea,precio_base,fecha_salida,capacidad_total,asientos_disponibles,modelo_avion
23115,FL165702,209,Iberia,596.73,2026-05-26 16:26:57,361,43,Airbus A350
23116,FL311457,62,Iberia,341.03,2026-05-26 10:17:04,267,221,Airbus A350
23117,FL546275,73,Delta,541.0,2026-05-20 12:33:19,278,273,Airbus A350
23118,FL980615,65,Avianca,634.66,2026-05-03 23:14:12,244,96,Airbus A320
23119,FL202715,73,Sky,744.87,2026-05-22 07:55:51,226,78,Airbus A320
23120,FL979988,253,Avianca,496.8,2026-05-04 14:44:28,194,24,Airbus A350
23121,FL555991,92,Delta,595.35,2026-05-08 05:35:43,175,57,Airbus A320
23122,FL103332,9,Avianca,273.03,2026-05-22 06:09:02,263,14,Boeing 737
23123,FL927913,60,Iberia,906.51,2026-05-04 20:20:56,262,155,Boeing 737
23124,FL343447,182,Sky,471.0,2026-05-17 19:49:21,336,232,Airbus A320
23125,FL744236,52,American Airlines,1199.16,2026-05-08 21:15:05,303,276,Airbus A320
23126,FL258629,63,Avianca,948.84,2026-05-19 11:23:10,237,23,Airbus A350
23127,FL483779,286,Iberia,211.72,2026-05-16 06:26:42,364,190,Boeing 787
23128,FL845779,186,Delta,1071.01,2026-05-10 03:19:47,226,102,Boeing 737
23129,FL719820,200,Delta,732.46,2026-05-15 16:13:12,226,124,Boeing 787
23130,FL600649,216,American Airlines,866.28,2026-05-09 01:24:00,267,184,Airbus A350
23131,FL642059,79,Sky,483.56,2026-05-14 22:28:55,292,218,Airbus A350
23132,FL305696,1,American Airlines,696.74,2026-05-23 23:17:49,381,228,Airbus A320
23133,FL409916,249,Sky,773.78,2026-05-18 19:44:51,265,210,Airbus A350
23134,FL902843,116,Avianca,658.64,2026-05-10 06:18:46,335,91,Boeing 737
23135,FL750197,173,Avianca,532.87,2026-05-15 06:59:15,233,110,Airbus A320
23136,FL332827,195,Avianca,370.56,2026-05-03 16:48:59,274,113,Boeing 737
23137,FL407291,62,Delta,160.39,2026-05-05 13:34:42,276,230,Airbus A320
23138,FL290500,280,Delta,665.96,2026-05-12 20:53:16,311,43,Boeing 737
23139,FL839699,276,Iberia,326.08,2026-05-03 04:45:44,219,89,Airbus A320
23140,FL484775,102,Iberia,1101.61,2026-05-10 04:46:02,205,28,Boeing 787
23141,FL106046,156,American Airlines,987.26,2026-05-24 12:06:57,199,111,Airbus A320
23142,FL831049,242,Delta,335.62,2026-05-02 11:28:05,387,348,Airbus A320
23143,FL518774,205,Avianca,381.88,2026-05-13 10:47:42,388,280,Boeing 737
23144,FL871067,238,Iberia,969.54,2026-05-08 16:03:24,380,358,Airbus A320
23145,FL465018,191,Delta,477.13,2026-05-21 00:37:41,249,25,Airbus A320
23146,FL488313,268,Iberia,277.31,2026-05-12 23:25:57,233,178,Boeing 787
23147,FL754534,207,American Airlines,511.32,2026-05-25 09:21:16,245,203,Boeing 787
23148,FL677325,253,Iberia,325.1,2026-05-10 15:29:08,348,320,Airbus A320
23149,FL597877,185,American Airlines,200.27,2026-05-10 04:06:28,306,148,Airbus A350
23150,FL127840,96,Iberia,861.84,2026-05-18 02:34:44,201,82,Airbus A350
23151,FL530067,63,Delta,270.56,2026-05-21 10:37:51,348,273,Airbus A320
23152,FL429477,97,Sky,216.09,2026-05-21 11:46:19,337,315,Boeing 787
23153,FL779828,127,Iberia,1163.69,2026-05-10 14:42:53,232,15,Airbus A350
23154,FL704051,176,Iberia,340.52,2026-05-25 21:10:13,225,55,Boeing 787
23155,FL844239,58,American Airlines,793.43,2026-05-22 03:02:53,217,2,Boeing 787
23156,FL926030,105,LATAM,495.34,2026-05-05 16:19:18,247,229,Airbus A350
23157,FL109342,49,American Airlines,1043.17,2026-05-27 11:55:11,290,266,Airbus A320
23158,FL233991,75,Sky,704.02,2026-05-28 21:41:11,246,166,Airbus A320
23159,FL612884,178,American Airlines,910.28,2026-05-29 07:00:47,162,38,Boeing 737
23160,FL949209,265,Sky,628.81,2026-05-22 14:22:19,369,153,Boeing 787
23161,FL922926,254,LATAM,329.69,2026-05-07 10:33:10,378,301,Airbus A350
23162,FL470065,88,Avianca,350.37,2026-05-24 21:43:08,178,2,Boeing 737
23163,FL872433,260,Iberia,1117.82,2026-05-02 15:59:14,221,99,Boeing 787
23164,FL791221,181,Delta,300.86,2026-05-23 08:29:35,218,10,Boeing 737
23165,FL705017,34,American Airlines,172.44,2026-05-04 19:04:05,354,40,Airbus A320
23166,FL987735,226,Delta,1123.13,2026-05-02 15:39:20,248,172,Boeing 787
23167,FL826783,250,Avianca,588.1,2026-05-20 03:04:43,265,148,Boeing 787
23168,FL450720,244,Delta,916.81,2026-05-04 07:44:46,354,236,Boeing 787
23169,FL548841,181,Iberia,277.72,2026-05-02 08:41:27,318,69,Boeing 787
23170,FL895402,234,Sky,1154.32,2026-05-17 07:16:47,207,0,Boeing 737
23171,FL445958,168,Sky,131.37,2026-05-24 08:49:02,171,45,Airbus A320
23172,FL749685,229,American Airlines,187.86,2026-05-02 09:14:32,182,61,Airbus A320
23173,FL980113,279,LATAM,832.1,2026-05-12 15:17:21,259,160,Airbus A350
23174,FL359371,19,American Airlines,251.24,2026-05-13 13:34:14,294,6,Airbus A320
23175,FL793742,93,American Airlines,230.84,2026-05-30 04:52:41,276,267,Boeing 787
23176,FL690551,299,American Airlines,382.32,2026-05-19 23:21:38,352,239,Airbus A350
23177,FL572586,97,American Airlines,656.88,2026-05-14 14:30:03,177,103,Boeing 787
23178,FL917513,297,Iberia,838.23,2026-05-24 14:21:00,386,371,Airbus A320
23179,FL839910,223,Avianca,459.56,2026-05-10 07:08:14,242,33,Boeing 787
23180,FL711322,39,Iberia,1100.71,2026-05-16 19:25:32,206,144,Airbus A350
23181,FL544865,54,Iberia,977.44,2026-05-28 20:28:59,260,181,Airbus A320
23182,FL697388,129,Delta,190.74,2026-05-13 20:50:02,223,0,Airbus A320
23183,FL709133,186,Sky,616.43,2026-05-09 18:49:41,392,32,Airbus A320
23184,FL322845,1,American Airlines,532.12,2026-05-05 18:16:31,400,114,Boeing 787
23185,FL488555,192,LATAM,792.69,2026-05-12 05:42:09,240,24,Airbus A320
23186,FL455179,93,Avianca,740.38,2026-05-29 10:48:04,297,116,Airbus A320
23187,FL518023,110,Avianca,643.35,2026-05-24 07:03:12,280,170,Boeing 737
23188,FL819050,297,Sky,477.56,2026-05-02 01:35:07,262,232,Airbus A320
23189,FL996810,90,Delta,641.85,2026-05-16 05:07:50,340,44,Boeing 737
23190,FL551853,90,Delta,433.94,2026-05-15 02:49:29,173,54,Airbus A350
23191,FL863411,97,American Airlines,243.09,2026-04-30 17:50:26,232,45,Boeing 737
23192,FL677025,255,Avianca,1103.05,2026-05-23 03:14:18,222,85,Boeing 787
23193,FL834491,208,LATAM,496.58,2026-05-02 15:20:46,281,22,Boeing 737
23194,FL810341,48,Iberia,1061.04,2026-05-16 07:32:47,166,56,Boeing 737
23195,FL117475,179,American Airlines,678.33,2026-05-12 17:32:52,332,76,Airbus A350
23196,FL714481,84,American Airlines,1118.77,2026-05-22 11:32:26,312,121,Airbus A350
23197,FL698624,198,Delta,383.38,2026-05-25 14:07:13,208,91,Airbus A320
23198,FL424889,98,Sky,777.05,2026-05-28 09:12:45,185,106,Airbus A320
23199,FL575419,14,LATAM,967.12,2026-05-03 18:01:46,200,121,Boeing 737
23200,FL527570,255,Avianca,330.71,2026-05-28 22:52:05,173,33,Boeing 787
23201,FL542516,291,Iberia,480.63,2026-05-26 11:51:37,328,60,Airbus A320
23202,FL757811,97,Delta,1165.19,2026-05-08 20:34:32,306,173,Airbus A350
23203,FL741393,238,Sky,875.79,2026-05-11 09:07:51,320,169,Airbus A320
23204,FL845272,11,Delta,867.13,2026-05-09 16:05:15,263,166,Airbus A320
23205,FL175855,236,Delta,386.35,2026-05-21 23:03:00,160,40,Airbus A350
23206,FL626380,225,Delta,196.65,2026-05-29 02:43:17,202,67,Boeing 787
23207,FL835280,267,LATAM,480.53,2026-04-30 15:22:46,399,195,Boeing 787
23208,FL244644,273,Sky,785.61,2026-05-25 01:08:12,323,46,Airbus A320
23209,FL163354,176,Iberia,974.9,2026-05-19 16:45:01,296,139,Boeing 737
23210,FL836883,280,Delta,644.56,2026-05-19 11:23:21,262,79,Airbus A350
23211,FL573538,213,Sky,768.95,2026-05-10 09:39:07,359,326,Boeing 737
23212,FL566995,135,Delta,853.4,2026-05-08 23:15:07,251,234,Airbus A320
23213,FL238333,62,LATAM,518.29,2026-05-25 19:27:04,352,323,Boeing 787
23214,FL603743,211,Iberia,1089.53,2026-05-11 11:35:55,168,104,Boeing 737
23215,FL800627,292,Delta,667.06,2026-05-09 19:50:25,366,268,Boeing 737
23216,FL638166,217,Iberia,283.87,2026-05-28 19:46:24,297,125,Airbus A350
23217,FL174872,118,Delta,1067.44,2026-05-17 20:10:43,161,72,Boeing 787
23218,FL691407,140,Delta,998.76,2026-05-11 08:47:33,231,19,Boeing 737
23219,FL557271,1,Sky,982.98,2026-05-05 12:02:46,384,256,Boeing 737
23220,FL595581,72,Avianca,1103.21,2026-05-01 20:55:33,389,98,Airbus A320
23221,FL760616,152,American Airlines,534.48,2026-05-01 15:39:31,319,25,Boeing 737
23222,FL908328,98,Iberia,617.09,2026-05-29 11:39:07,153,13,Airbus A350
23223,FL661192,82,American Airlines,114.13,2026-05-07 03:04:46,296,124,Airbus A350
23224,FL708315,67,American Airlines,865.48,2026-05-21 14:50:30,288,76,Airbus A320
23225,FL647581,261,American Airlines,990.17,2026-05-14 21:14:10,158,121,Boeing 737
23226,FL135520,90,Sky,1103.06,2026-05-23 03:48:19,395,238,Boeing 737
23227,FL426416,70,LATAM,450.55,2026-05-11 01:37:13,174,117,Boeing 787
23228,FL427179,35,Delta,191.39,2026-05-29 02:18:27,215,175,Boeing 787
23229,FL905169,248,American Airlines,581.61,2026-05-23 18:55:42,303,97,Boeing 787
23230,FL163005,199,Iberia,1199.64,2026-05-16 06:34:44,360,264,Airbus A350
23231,FL579003,275,Sky,584.78,2026-05-03 16:45:29,153,144,Airbus A320
23232,FL864613,178,LATAM,876.96,2026-05-19 20:12:31,249,11,Airbus A320
23233,FL287963,49,Sky,446.44,2026-05-05 09:22:00,364,193,Boeing 737
23234,FL576052,209,Avianca,208.44,2026-05-03 20:25:13,208,171,Boeing 737
23235,FL895739,28,American Airlines,981.25,2026-05-29 14:28:37,277,60,Boeing 737
23236,FL835529,267,LATAM,407.15,2026-05-13 10:34:28,153,68,Boeing 787
23237,FL358681,113,Sky,1097.02,2026-05-14 20:09:14,181,34,Airbus A350
23238,FL783900,58,Delta,715.24,2026-05-05 18:49:48,208,123,Airbus A320
23239,FL637325,175,Iberia,379.1,2026-05-21 18:29:21,344,147,Airbus A320
23240,FL808914,220,LATAM,537.59,2026-05-14 23:00:56,323,317,Boeing 787
23241,FL809841,160,American Airlines,529.76,2026-05-23 22:47:59,154,130,Airbus A350
23242,FL507359,161,LATAM,474.68,2026-05-22 10:35:03,172,27,Boeing 787
23243,FL608925,38,LATAM,539.02,2026-05-12 21:07:42,255,249,Airbus A320
23244,FL356213,26,Delta,254.49,2026-05-29 04:58:58,265,250,Airbus A320
23245,FL950564,184,American Airlines,1161.1,2026-05-07 01:45:21,160,33,Boeing 737
23246,FL886290,43,Iberia,315.65,2026-05-18 17:38:15,345,18,Airbus A350
23247,FL889546,213,Delta,809.69,2026-05-12 23:29:55,364,296,Airbus A350
23248,FL114992,63,LATAM,1077.59,2026-05-17 15:34:31,277,29,Airbus A320
23249,FL629484,236,Iberia,795.67,2026-05-02 08:16:48,223,95,Airbus A350
23250,FL635613,186,LATAM,500.47,2026-05-26 10:26:13,308,161,Boeing 737
23251,FL483357,215,LATAM,159.28,2026-05-10 18:23:38,218,27,Airbus A350
23252,FL493325,294,Delta,323.01,2026-05-27 04:50:29,162,128,Airbus A320
23253,FL828821,100,Avianca,680.85,2026-05-21 18:36:26,151,67,Airbus A320
23254,FL826753,169,LATAM,495.35,2026-05-06 14:11:29,184,120,Airbus A320
23255,FL426463,154,Delta,1129.4,2026-05-13 00:48:11,159,44,Boeing 787
23256,FL186426,104,Delta,739.12,2026-05-19 20:39:22,233,102,Boeing 737
23257,FL234634,83,American Airlines,461.09,2026-05-01 08:04:26,360,219,Airbus A320
23258,FL660723,154,Sky,976.44,2026-05-14 18:39:48,281,120,Boeing 787
23259,FL251092,19,Sky,613.23,2026-04-30 20:46:46,300,59,Boeing 737
23260,FL808796,153,LATAM,548.42,2026-05-30 04:13:11,196,135,Boeing 787
23261,FL320469,62,Iberia,311.3,2026-05-01 23:17:37,210,93,Airbus A320
23262,FL120799,289,American Airlines,204.4,2026-04-30 14:01:15,155,64,Boeing 787
23263,FL565958,42,LATAM,906.11,2026-05-19 08:45:10,162,103,Airbus A320
23264,FL204261,95,American Airlines,250.48,2026-05-13 08:35:54,319,58,Airbus A320
23265,FL983366,93,LATAM,180.89,2026-05-12 18:56:20,255,61,Boeing 737
23266,FL159321,202,Iberia,493.95,2026-05-01 18:29:34,291,177,Boeing 787
23267,FL737406,191,American Airlines,599.86,2026-05-24 21:14:38,281,174,Boeing 737
23268,FL647001,283,Sky,166.68,2026-05-24 23:27:16,309,6,Boeing 737
23269,FL430426,46,American Airlines,394.03,2026-05-12 04:10:42,341,287,Boeing 737
23270,FL505498,109,LATAM,714.59,2026-05-05 18:37:18,275,227,Boeing 787
23271,FL241926,245,Avianca,523.45,2026-05-03 22:54:04,175,109,Boeing 787
23272,FL516216,231,LATAM,190.58,2026-05-29 04:15:06,311,28,Airbus A320
23273,FL312650,9,Sky,559.81,2026-05-13 08:34:34,322,174,Airbus A320
23274,FL295366,188,Sky,753.13,2026-04-30 17:46:58,195,180,Airbus A320
23275,FL990379,275,Avianca,1133.05,2026-05-14 19:24:38,154,96,Boeing 787
23276,FL683167,139,Sky,566.34,2026-05-09 03:35:39,155,9,Boeing 737
23277,FL374883,73,Avianca,230.01,2026-05-23 22:22:01,210,51,Airbus A320
23278,FL652390,165,Delta,111.08,2026-05-30 03:22:18,163,4,Airbus A350
23279,FL449504,142,Sky,318.07,2026-05-02 20:59:14,269,225,Airbus A350
23280,FL376238,82,American Airlines,380.54,2026-05-23 06:52:46,315,146,Boeing 787
23281,FL405291,233,Iberia,610.43,2026-05-04 20:16:50,268,73,Airbus A350
23282,FL506049,96,Sky,528.29,2026-05-15 17:43:23,165,55,Boeing 787
23283,FL554082,200,LATAM,933.73,2026-05-23 00:50:01,327,106,Airbus A320
23284,FL488352,261,Avianca,393.13,2026-05-04 23:04:27,291,289,Boeing 787
23285,FL124132,87,American Airlines,1148.58,2026-05-28 05:39:20,294,193,Airbus A350
23286,FL171791,48,Sky,122.71,2026-05-18 00:11:14,239,186,Airbus A320
23287,FL783232,37,American Airlines,342.83,2026-05-25 11:31:46,397,184,Boeing 787
23288,FL326925,218,LATAM,585.99,2026-05-08 08:31:27,170,63,Boeing 737
23289,FL376233,96,Delta,641.26,2026-05-21 12:23:41,219,192,Boeing 737
23290,FL916506,4,Avianca,999.46,2026-05-09 14:29:30,189,175,Airbus A320
23291,FL394977,206,LATAM,453.22,2026-05-26 01:09:09,191,120,Airbus A350
23292,FL892934,219,Sky,680.59,2026-05-07 15:00:35,264,15,Boeing 787
23293,FL242643,230,Iberia,817.22,2026-05-03 19:43:25,294,111,Boeing 787
23294,FL730667,259,Delta,945.25,2026-05-23 13:31:53,397,243,Airbus A320
23295,FL525591,6,Delta,480.55,2026-05-09 18:52:40,253,200,Airbus A320
23296,FL355661,112,Iberia,452.45,2026-05-10 00:22:13,339,33,Boeing 787
23297,FL761925,278,Iberia,1140.16,2026-05-11 18:37:50,303,146,Airbus A350
23298,FL281426,131,Avianca,331.48,2026-05-12 22:39:54,156,70,Boeing 737
23299,FL724130,73,Sky,1044.44,2026-05-20 20:30:18,195,9,Airbus A320
23300,FL470129,233,American Airlines,754.5,2026-05-28 05:07:16,268,5,Airbus A350
23301,FL727798,65,American Airlines,346.2,2026-05-21 11:38:27,256,108,Boeing 787
23302,FL265181,138,Delta,443.18,2026-05-21 18:35:50,187,187,Boeing 787
23303,FL850395,112,LATAM,924.71,2026-05-24 17:58:26,362,57,Airbus A350
23304,FL710655,164,Sky,954.13,2026-05-25 01:23:13,299,81,Boeing 737
23305,FL211969,178,LATAM,1116.38,2026-05-15 07:52:38,283,79,Airbus A350
23306,FL789970,77,American Airlines,1016.7,2026-05-11 12:28:58,300,182,Airbus A350
23307,FL498505,190,Sky,1012.51,2026-05-23 04:45:02,290,240,Boeing 787
23308,FL857319,106,Sky,187.32,2026-05-02 08:06:15,256,125,Boeing 787
23309,FL157864,147,LATAM,671.2,2026-05-05 18:57:53,178,12,Boeing 787
23310,FL457362,174,LATAM,1009.78,2026-05-28 11:40:54,240,212,Boeing 787
23311,FL621424,296,LATAM,963.34,2026-05-11 06:48:16,240,17,Airbus A350
23312,FL712742,289,American Airlines,1173.96,2026-05-15 08:58:18,272,93,Boeing 737
23313,FL543870,255,Sky,847.53,2026-05-22 04:15:55,272,40,Airbus A350
23314,FL513888,268,American Airlines,459.27,2026-05-21 08:52:18,293,241,Boeing 787
23315,FL637611,280,American Airlines,591.26,2026-05-01 15:53:54,381,63,Boeing 787
23316,FL152710,282,Delta,807.27,2026-05-16 02:20:14,249,130,Airbus A320
23317,FL398168,138,LATAM,206.87,2026-05-07 09:55:29,218,30,Airbus A350
23318,FL988196,256,Iberia,354.24,2026-05-04 19:05:41,378,200,Boeing 737
23319,FL489237,98,Delta,767.51,2026-05-16 04:30:06,162,15,Boeing 737
23320,FL525616,23,Avianca,511.92,2026-05-10 03:03:26,370,355,Boeing 787
23321,FL745539,200,American Airlines,128.05,2026-05-13 00:11:22,348,18,Boeing 737
23322,FL250662,295,Iberia,334.58,2026-05-06 12:22:32,388,315,Airbus A350
23323,FL506495,29,American Airlines,871.88,2026-05-19 05:53:33,348,297,Airbus A350
23324,FL881116,33,LATAM,549.82,2026-05-19 02:00:44,238,217,Airbus A320
23325,FL162803,39,American Airlines,1157.5,2026-05-11 04:10:47,253,58,Boeing 737
23326,FL369569,109,Avianca,458.95,2026-05-14 16:49:45,323,222,Airbus A350
23327,FL339692,107,Iberia,872.91,2026-05-23 03:55:51,320,264,Airbus A350
23328,FL438383,189,American Airlines,866.57,2026-05-03 13:13:17,367,234,Boeing 737
23329,FL820384,197,LATAM,588.35,2026-05-30 05:33:36,249,232,Boeing 737
23330,FL588979,289,Avianca,676.69,2026-05-20 17:52:59,383,276,Boeing 787
23331,FL683150,258,Sky,606.32,2026-05-21 12:18:42,212,123,Boeing 787
23332,FL718939,203,Delta,464.89,2026-05-10 18:43:29,331,77,Airbus A350
23333,FL748793,90,Avianca,449.04,2026-04-30 18:07:31,232,14,Airbus A350
23334,FL616062,207,Sky,294.83,2026-05-28 04:31:53,225,22,Airbus A320
23335,FL143338,216,Avianca,361.05,2026-05-16 21:31:17,346,148,Boeing 737
23336,FL394094,136,Iberia,929.43,2026-05-19 05:17:42,350,246,Boeing 787
23337,FL269578,11,Iberia,744.67,2026-05-29 03:04:36,315,11,Boeing 737
23338,FL951069,123,LATAM,488.74,2026-05-09 22:26:51,357,98,Boeing 787
23339,FL343621,247,American Airlines,430.46,2026-05-07 14:33:18,285,87,Airbus A320
23340,FL396799,265,Delta,557.33,2026-05-04 19:45:27,342,39,Boeing 787
23341,FL236512,56,Avianca,609.14,2026-05-24 16:10:29,383,202,Boeing 787
23342,FL489020,18,Sky,169.41,2026-05-26 22:53:47,359,247,Boeing 787
23343,FL917449,4,American Airlines,626.1,2026-05-30 00:12:52,186,149,Airbus A350
23344,FL285706,6,Iberia,663.71,2026-05-18 07:00:31,198,58,Boeing 737
23345,FL874199,220,Sky,817.5,2026-05-16 18:27:02,370,190,Airbus A350
23346,FL412140,113,Delta,347.62,2026-05-22 01:26:06,395,137,Boeing 787
23347,FL163029,3,Sky,1007.48,2026-05-26 00:40:10,215,4,Airbus A350
23348,FL149805,24,LATAM,786.97,2026-05-07 10:09:01,353,284,Boeing 787
23349,FL394120,128,LATAM,978.93,2026-05-09 01:47:20,397,163,Boeing 787
23350,FL100465,14,Iberia,339.38,2026-05-24 20:11:57,277,239,Airbus A350
23351,FL811724,297,Avianca,522.19,2026-05-22 06:26:31,264,79,Boeing 787
23352,FL660967,257,LATAM,592.31,2026-05-19 13:12:28,250,14,Boeing 737
23353,FL139221,137,LATAM,274.1,2026-05-07 02:35:53,372,304,Boeing 737
23354,FL536455,21,Iberia,1023.93,2026-05-10 19:44:35,266,95,Airbus A320
23355,FL498593,285,LATAM,1187.13,2026-05-15 06:04:34,196,155,Boeing 737
23356,FL372875,162,Iberia,900.36,2026-05-26 19:08:24,255,154,Airbus A350
23357,FL605500,31,Iberia,995.79,2026-05-23 02:43:17,199,26,Boeing 737
23358,FL126954,78,Sky,691.43,2026-05-04 20:08:19,160,128,Boeing 787
23359,FL543639,59,Sky,807.98,2026-05-08 12:23:58,224,214,Airbus A320
23360,FL953033,159,LATAM,466.24,2026-05-01 08:56:21,280,125,Boeing 737
23361,FL811454,173,Delta,915.08,2026-05-06 07:23:51,230,187,Airbus A350
23362,FL924692,59,Avianca,970.42,2026-05-24 23:35:36,299,209,Airbus A320
23363,FL112175,95,Avianca,535.06,2026-05-17 03:34:46,186,137,Boeing 787
23364,FL357573,36,Delta,429.74,2026-05-09 07:10:31,362,194,Boeing 737
23365,FL208161,114,Avianca,972.9,2026-05-08 02:11:08,343,19,Boeing 737
23366,FL779425,292,LATAM,862.69,2026-05-13 06:55:07,258,24,Boeing 787
23367,FL866377,286,American Airlines,322.8,2026-05-14 02:08:20,180,125,Boeing 737
23368,FL576755,29,Iberia,1085.28,2026-05-10 17:24:34,315,309,Boeing 787
23369,FL640123,247,American Airlines,612.05,2026-05-11 03:20:43,312,168,Airbus A320
23370,FL295919,82,Sky,903.32,2026-05-11 22:43:56,195,157,Boeing 787
23371,FL243090,202,Avianca,928.34,2026-05-16 21:53:56,237,11,Airbus A320
23372,FL175717,70,Avianca,996.33,2026-05-08 17:45:08,207,51,Airbus A350
23373,FL433664,130,Sky,1034.19,2026-05-14 00:30:02,216,165,Boeing 737
23374,FL663706,269,Iberia,618.06,2026-05-24 03:36:21,240,99,Boeing 737
23375,FL254830,216,Delta,726.96,2026-05-20 22:45:59,192,162,Airbus A350
23376,FL327662,88,Iberia,1021.6,2026-05-29 19:45:52,363,236,Airbus A350
23377,FL993323,71,LATAM,1191.4,2026-05-10 02:58:01,244,58,Airbus A320
23378,FL534033,65,LATAM,873.06,2026-05-10 13:28:36,252,120,Boeing 737
23379,FL910139,255,Avianca,1089.09,2026-05-28 03:45:18,182,10,Airbus A320
23380,FL599348,174,Delta,401.41,2026-05-05 14:02:08,151,102,Airbus A320
23381,FL584573,81,Avianca,925.03,2026-05-22 06:24:07,361,216,Airbus A320
23382,FL252333,101,Avianca,762.08,2026-05-28 08:12:21,269,249,Airbus A320
23383,FL189901,254,LATAM,856.5,2026-05-16 01:22:17,347,45,Airbus A350
23384,FL425789,132,Sky,1045.59,2026-05-26 04:32:53,253,40,Airbus A320
23385,FL712383,211,Sky,428.16,2026-05-16 10:44:33,223,199,Boeing 737
23386,FL352133,228,American Airlines,954.19,2026-05-28 15:43:21,356,12,Airbus A350
23387,FL842559,241,American Airlines,738.5,2026-05-29 04:50:50,164,8,Boeing 737
23388,FL297731,173,LATAM,657.01,2026-05-19 10:43:03,236,8,Boeing 737
23389,FL720972,293,Sky,1190.97,2026-05-10 21:15:04,165,24,Boeing 787
23390,FL137816,266,American Airlines,506.25,2026-05-25 15:36:07,272,55,Boeing 787
23391,FL961119,62,Delta,1121.54,2026-05-05 20:13:25,311,217,Airbus A320
23392,FL767583,9,Sky,129.81,2026-05-08 03:21:14,209,66,Boeing 737
23393,FL616208,125,American Airlines,545.91,2026-05-25 06:34:22,201,188,Airbus A320
23394,FL465969,207,American Airlines,1179.84,2026-05-11 04:11:34,212,88,Boeing 737
23395,FL780464,205,Avianca,966.09,2026-05-28 08:43:57,261,244,Airbus A350
23396,FL646358,234,Delta,296.61,2026-05-19 18:30:47,394,363,Airbus A350
23397,FL596825,165,Delta,609.43,2026-05-14 06:11:39,340,200,Boeing 737
23398,FL216706,120,Sky,984.36,2026-05-06 09:00:21,231,135,Airbus A320
23399,FL794109,115,American Airlines,369.63,2026-05-16 15:55:57,334,233,Airbus A350
